player_node,team_node,player_name,team_name,group,leagues,minutes_domestic,games_domestic,wins_domestic,first_date,last_date,active_years,minutes_international,games_international,wins_international,minutes_total,games_total,wins_total,domestic_win_rate
player::keymaker,team::usg,Keymaker,USG,wildcard,LJL,1685.45,48,26.0,2019-01-19 00:00:00+00:00,2019-08-18 00:00:00+00:00,2019,0.0,0.0,0.0,1685.45,48.0,26.0,0.5416666666666666
player::namake,team::usg,Namake,USG,wildcard,LJL,483.85,13,4.0,2016-06-10 00:00:00+00:00,2016-07-09 00:00:00+00:00,2016,0.0,0.0,0.0,483.85,13.0,4.0,0.3076923076923077
player::neo-moon-ji-won,team::usg,Neo (Moon Ji-won),USG,wildcard,LJL,1925.8166666666664,54,30.0,2017-01-21 00:00:00+00:00,2017-08-14 00:00:00+00:00,2017,0.0,0.0,0.0,1925.8166666666664,54.0,30.0,0.5555555555555556
player::remind,team::usg,REMIND,USG,wildcard,LJL,1816.6,51,28.0,2017-01-21 00:00:00+00:00,2017-08-14 00:00:00+00:00,2017,0.0,0.0,0.0,1816.6,51.0,28.0,0.5490196078431373
player::tussle,team::usg,Tussle,USG,wildcard,LJL,3832.683333333333,109,57.0,2018-02-09 00:00:00+00:00,2019-08-18 00:00:00+00:00,2018|2019,0.0,0.0,0.0,3832.683333333333,109.0,57.0,0.5229357798165137
player::apamen,team::usg,apaMen,USG,wildcard,LJL,6934.383333333333,195,99.0,2016-01-17 00:00:00+00:00,2019-04-13 00:00:00+00:00,2016|2017|2018|2019,0.0,0.0,0.0,6934.383333333333,195.0,99.0,0.5076923076923077
player::isurugi,team::usg,isurugi,USG,wildcard,LJL,960.95,27,15.0,2016-01-17 00:00:00+00:00,2016-04-02 00:00:00+00:00,2016,0.0,0.0,0.0,960.95,27.0,15.0,0.5555555555555556
player::ahahacik,team::unicornsoflovecis,AHaHaCiK,Unicorns Of Love.CIS,wildcard,LCL,1216.7833333333333,40,28.0,2019-06-30 00:00:00+00:00,2019-09-15 00:00:00+00:00,2019,364.6666666666666,10.0,4.0,1581.4499999999998,50.0,32.0,0.7
player::boss-vladislav-fomin,team::unicornsoflovecis,BOSS (Vladislav Fomin),Unicorns Of Love.CIS,wildcard,LCL,1216.7833333333333,40,28.0,2019-06-30 00:00:00+00:00,2019-09-15 00:00:00+00:00,2019,364.6666666666666,10.0,4.0,1581.4499999999998,50.0,32.0,0.7
player::edward,team::unicornsoflovecis,Edward,Unicorns Of Love.CIS,wildcard,LCL,1216.7833333333333,40,28.0,2019-06-30 00:00:00+00:00,2019-09-15 00:00:00+00:00,2019,364.6666666666666,10.0,4.0,1581.4499999999998,50.0,32.0,0.7
player::innaxe,team::unicornsoflovecis,Innaxe,Unicorns Of Love.CIS,wildcard,LCL,1216.7833333333333,40,28.0,2019-06-30 00:00:00+00:00,2019-09-15 00:00:00+00:00,2019,364.6666666666666,10.0,4.0,1581.4499999999998,50.0,32.0,0.7
player::nomanz,team::unicornsoflovecis,Nomanz,Unicorns Of Love.CIS,wildcard,LCL,1216.7833333333333,40,28.0,2019-06-30 00:00:00+00:00,2019-09-15 00:00:00+00:00,2019,364.6666666666666,10.0,4.0,1581.4499999999998,50.0,32.0,0.7
player::alternative,team::uppercutesports,Alternative,Uppercut esports,wildcard,CBLOL,1459.0166666666667,45,21.0,2019-01-12 00:00:00+00:00,2019-08-24 00:00:00+00:00,2019,0.0,0.0,0.0,1459.0166666666667,45.0,21.0,0.4666666666666667
player::anyyy,team::uppercutesports,Anyyy,Uppercut esports,wildcard,CBLOL,1459.0166666666667,45,21.0,2019-01-12 00:00:00+00:00,2019-08-24 00:00:00+00:00,2019,0.0,0.0,0.0,1459.0166666666667,45.0,21.0,0.4666666666666667
player::damage,team::uppercutesports,Damage,Uppercut esports,wildcard,CBLOL,1459.0166666666667,45,21.0,2019-01-12 00:00:00+00:00,2019-08-24 00:00:00+00:00,2019,0.0,0.0,0.0,1459.0166666666667,45.0,21.0,0.4666666666666667
player::fitz,team::uppercutesports,Fitz,Uppercut esports,wildcard,CBLOL,1459.0166666666667,45,21.0,2019-01-12 00:00:00+00:00,2019-08-24 00:00:00+00:00,2019,0.0,0.0,0.0,1459.0166666666667,45.0,21.0,0.4666666666666667
player::hy0g4,team::uppercutesports,Hy0g4,Uppercut esports,wildcard,CBLOL,189.16666666666663,6,3.0,2019-06-22 00:00:00+00:00,2019-07-13 00:00:00+00:00,2019,0.0,0.0,0.0,189.16666666666663,6.0,3.0,0.5
player::lechase,team::uppercutesports,LeChase,Uppercut esports,wildcard,CBLOL,1269.85,39,18.0,2019-01-12 00:00:00+00:00,2019-08-24 00:00:00+00:00,2019,0.0,0.0,0.0,1269.85,39.0,18.0,0.46153846153846156
player::ace-kotoji-mugita,team::v3,Ace (Kotoji Mugita),V3,wildcard,LJL,1609.8,50,26.0,2019-01-19 00:00:00+00:00,2019-09-16 00:00:00+00:00,2019,0.0,0.0,0.0,1609.8,50.0,26.0,0.52
player::awaker-kentaro-hanaoka,team::v3,Awaker (Kentaro Hanaoka),V3,wildcard,LJL,28.516666666666666,1,1.0,2018-06-23 00:00:00+00:00,2018-06-23 00:00:00+00:00,2018,0.0,0.0,0.0,28.516666666666666,1.0,1.0,1.0
player::baby-kim-dong-woo,team::v3,Baby (Kim Dong-woo),V3,wildcard,LJL,959.85,30,18.0,2019-06-15 00:00:00+00:00,2019-09-16 00:00:00+00:00,2019,0.0,0.0,0.0,959.85,30.0,18.0,0.6
player::e-hi,team::v3,E hi,V3,wildcard,LJL,900.4833333333333,25,9.0,2018-02-09 00:00:00+00:00,2018-03-31 00:00:00+00:00,2018,0.0,0.0,0.0,900.4833333333333,25.0,9.0,0.36
player::guger,team::v3,GuGer,V3,wildcard,LJL,847.5999999999999,25,10.0,2018-06-21 00:00:00+00:00,2018-08-11 00:00:00+00:00,2018,0.0,0.0,0.0,847.5999999999999,25.0,10.0,0.4
player::kazu,team::v3,Kazu,V3,wildcard,LJL,900.4833333333333,25,9.0,2018-02-09 00:00:00+00:00,2018-03-31 00:00:00+00:00,2018,0.0,0.0,0.0,900.4833333333333,25.0,9.0,0.36
player::keymaker,team::v3,Keymaker,V3,wildcard,LJL,1748.0833333333333,50,19.0,2018-02-09 00:00:00+00:00,2018-08-11 00:00:00+00:00,2018,0.0,0.0,0.0,1748.0833333333333,50.0,19.0,0.38
player::masyo,team::v3,Masyo,V3,wildcard,LJL,204.2333333333333,6,1.0,2019-02-09 00:00:00+00:00,2019-03-02 00:00:00+00:00,2019,0.0,0.0,0.0,204.2333333333333,6.0,1.0,0.16666666666666666
player::neo-moon-ji-won,team::v3,Neo (Moon Ji-won),V3,wildcard,LJL,325.15,10,3.0,2019-01-19 00:00:00+00:00,2019-02-24 00:00:00+00:00,2019,0.0,0.0,0.0,325.15,10.0,3.0,0.3
player::paz,team::v3,Paz,V3,wildcard,LJL,1649.9833333333331,51,26.0,2019-01-19 00:00:00+00:00,2019-09-16 00:00:00+00:00,2019,0.0,0.0,0.0,1649.9833333333331,51.0,26.0,0.5098039215686274
player::recap,team::v3,Recap,V3,wildcard,LJL,887.7833333333333,26,10.0,2018-06-21 00:00:00+00:00,2019-01-19 00:00:00+00:00,2018|2019,0.0,0.0,0.0,887.7833333333333,26.0,10.0,0.38461538461538464
player::savage-jang-seung-gyu,team::v3,Savage (Jang Seung-gyu),V3,wildcard,LJL,364.98333333333335,11,5.0,2019-03-02 00:00:00+00:00,2019-03-22 00:00:00+00:00,2019,0.0,0.0,0.0,364.98333333333335,11.0,5.0,0.45454545454545453
player::smile-won-jong-ha,team::v3,Smile (Won Jong-ha),V3,wildcard,LJL,900.4833333333333,25,9.0,2018-02-09 00:00:00+00:00,2018-03-31 00:00:00+00:00,2018,0.0,0.0,0.0,900.4833333333333,25.0,9.0,0.36
player::wyvern,team::v3,Wyvern,V3,wildcard,LJL,847.5999999999999,25,10.0,2018-06-21 00:00:00+00:00,2018-08-11 00:00:00+00:00,2018,0.0,0.0,0.0,847.5999999999999,25.0,10.0,0.4
player::yutorimoyashi,team::v3,Yutorimoyashi,V3,wildcard,LJL,959.85,30,18.0,2019-06-15 00:00:00+00:00,2019-09-16 00:00:00+00:00,2019,0.0,0.0,0.0,959.85,30.0,18.0,0.6
player::zerost,team::v3,Zerost,V3,wildcard,LJL,485.9,15,7.0,2019-01-19 00:00:00+00:00,2019-03-22 00:00:00+00:00,2019,0.0,0.0,0.0,485.9,15.0,7.0,0.4666666666666667
player::cogcog,team::v3,cogcog,V3,wildcard,LJL,1719.5666666666666,49,18.0,2018-02-09 00:00:00+00:00,2018-08-11 00:00:00+00:00,2018,0.0,0.0,0.0,1719.5666666666666,49.0,18.0,0.3673469387755102
player::vivid,team::v3,viviD,V3,wildcard,LJL,1649.9833333333331,51,26.0,2019-01-19 00:00:00+00:00,2019-09-16 00:00:00+00:00,2019,0.0,0.0,0.0,1649.9833333333331,51.0,26.0,0.5098039215686274
player::dark-solece,team::vae,Dark Solece,VAE,wildcard,LCL,479.0666666666666,14,1.0,2018-02-10 00:00:00+00:00,2018-03-11 00:00:00+00:00,2018,0.0,0.0,0.0,479.0666666666666,14.0,1.0,0.07142857142857142
player::dimonko,team::vae,Dimonko,VAE,wildcard,LCL,479.0666666666666,14,1.0,2018-02-10 00:00:00+00:00,2018-03-11 00:00:00+00:00,2018,0.0,0.0,0.0,479.0666666666666,14.0,1.0,0.07142857142857142
player::ippon,team::vae,Ippon,VAE,wildcard,LCL,479.0666666666666,14,1.0,2018-02-10 00:00:00+00:00,2018-03-11 00:00:00+00:00,2018,0.0,0.0,0.0,479.0666666666666,14.0,1.0,0.07142857142857142
player::lex,team::vae,LeX,VAE,wildcard,LCL,479.0666666666666,14,1.0,2018-02-10 00:00:00+00:00,2018-03-11 00:00:00+00:00,2018,0.0,0.0,0.0,479.0666666666666,14.0,1.0,0.07142857142857142
player::lukezy,team::vae,Lukezy,VAE,wildcard,LCL,479.0666666666666,14,1.0,2018-02-10 00:00:00+00:00,2018-03-11 00:00:00+00:00,2018,0.0,0.0,0.0,479.0666666666666,14.0,1.0,0.07142857142857142
player::caos-jonas-vriesman,team::vk,Caos (Jonas Vriesman),VK,wildcard,CBLOL,95.05,3,1.0,2019-03-17 00:00:00+00:00,2019-03-24 00:00:00+00:00,2019,0.0,0.0,0.0,95.05,3.0,1.0,0.3333333333333333
player::jockster,team::vk,Jockster,VK,wildcard,CBLOL,2224.366666666667,65,35.0,2018-01-20 00:00:00+00:00,2019-03-23 00:00:00+00:00,2018|2019,0.0,0.0,0.0,2224.366666666667,65.0,35.0,0.5384615384615384
player::klaus,team::vk,Klaus,VK,wildcard,CBLOL,130.63333333333333,4,0.0,2019-01-12 00:00:00+00:00,2019-03-24 00:00:00+00:00,2019,0.0,0.0,0.0,130.63333333333333,4.0,0.0,0.0
player::laba,team::vk,Laba,VK,wildcard,CBLOL,656.2333333333333,18,7.0,2019-01-12 00:00:00+00:00,2019-03-16 00:00:00+00:00,2019,0.0,0.0,0.0,656.2333333333333,18.0,7.0,0.3888888888888889
player::professor,team::vk,Professor,VK,wildcard,CBLOL,269.1,8,2.0,2019-01-12 00:00:00+00:00,2019-03-24 00:00:00+00:00,2019,0.0,0.0,0.0,269.1,8.0,2.0,0.25
player::revolta,team::vk,Revolta,VK,wildcard,CBLOL,1742.1833333333334,52,29.0,2018-01-20 00:00:00+00:00,2018-08-18 00:00:00+00:00,2018,0.0,0.0,0.0,1742.1833333333334,52.0,29.0,0.5576923076923077
player::yang-felipe-zhao,team::vk,Yang (Felipe Zhao),VK,wildcard,CBLOL,2493.4666666666667,73,37.0,2018-01-20 00:00:00+00:00,2019-03-24 00:00:00+00:00,2018|2019,0.0,0.0,0.0,2493.4666666666667,73.0,37.0,0.5068493150684932
player::micao,team::vk,micaO,VK,wildcard,CBLOL,2362.833333333333,69,37.0,2018-01-20 00:00:00+00:00,2019-03-23 00:00:00+00:00,2018|2019,0.0,0.0,0.0,2362.833333333333,69.0,37.0,0.5362318840579711
player::tockers,team::vk,tockers,VK,wildcard,CBLOL,2493.4666666666667,73,37.0,2018-01-20 00:00:00+00:00,2019-03-24 00:00:00+00:00,2018|2019,0.0,0.0,0.0,2493.4666666666667,73.0,37.0,0.5068493150684932
player::blasting,team::vp,Blasting,VP,wildcard,LCL,831.3,23,14.0,2017-01-29 00:00:00+00:00,2017-04-09 00:00:00+00:00,2017,244.3,6.0,2.0,1075.6,29.0,16.0,0.6086956521739131
player::doxy,team::vp,Doxy,VP,wildcard,LCL,1536.9,41,24.0,2017-01-29 00:00:00+00:00,2017-08-19 00:00:00+00:00,2017,244.3,6.0,2.0,1781.1999999999998,47.0,26.0,0.5853658536585366
player::kreox,team::vp,Kreox,VP,wildcard,LCL,1536.9,41,24.0,2017-01-29 00:00:00+00:00,2017-08-19 00:00:00+00:00,2017,244.3,6.0,2.0,1781.1999999999998,47.0,26.0,0.5853658536585366
player::p1noy,team::vp,P1noy,VP,wildcard,LCL,705.6,18,10.0,2017-06-24 00:00:00+00:00,2017-08-19 00:00:00+00:00,2017,0.0,0.0,0.0,705.6,18.0,10.0,0.5555555555555556
player::paranoia,team::vp,Paranoia,VP,wildcard,LCL,1536.9,41,24.0,2017-01-29 00:00:00+00:00,2017-08-19 00:00:00+00:00,2017,244.3,6.0,2.0,1781.1999999999998,47.0,26.0,0.5853658536585366
player::santas,team::vp,SaNTaS,VP,wildcard,LCL,831.3,23,14.0,2017-01-29 00:00:00+00:00,2017-04-09 00:00:00+00:00,2017,244.3,6.0,2.0,1075.6,29.0,16.0,0.6086956521739131
player::sants,team::vp,SaNTаS,VP,wildcard,LCL,705.6,18,10.0,2017-06-24 00:00:00+00:00,2017-08-19 00:00:00+00:00,2017,0.0,0.0,0.0,705.6,18.0,10.0,0.5555555555555556
player::ankote,team::vaevictisesports,Ankote,Vaevictis eSports,wildcard,LCL,139.1,6,0.0,2019-02-16 00:00:00+00:00,2019-02-24 00:00:00+00:00,2019,0.0,0.0,0.0,139.1,6.0,0.0,0.0
player::bonjour,team::vaevictisesports,Bonjour,Vaevictis eSports,wildcard,LCL,200.15,6,4.0,2016-05-28 00:00:00+00:00,2016-06-12 00:00:00+00:00,2016,0.0,0.0,0.0,200.15,6.0,4.0,0.6666666666666666
player::cboi,team::vaevictisesports,Cboi,Vaevictis eSports,wildcard,LCL,535.7666666666667,16,6.0,2017-06-24 00:00:00+00:00,2017-08-06 00:00:00+00:00,2017,0.0,0.0,0.0,535.7666666666667,16.0,6.0,0.375
player::dark-solece,team::vaevictisesports,Dark Solece,Vaevictis eSports,wildcard,LCL,1820.0,52,23.0,2017-01-29 00:00:00+00:00,2018-08-19 00:00:00+00:00,2017|2018,0.0,0.0,0.0,1820.0,52.0,23.0,0.4423076923076923
player::dimonko,team::vaevictisesports,Dimonko,Vaevictis eSports,wildcard,LCL,1284.2333333333331,36,17.0,2017-01-29 00:00:00+00:00,2018-08-19 00:00:00+00:00,2017|2018,0.0,0.0,0.0,1284.2333333333331,36.0,17.0,0.4722222222222222
player::don-hell,team::vaevictisesports,Don Hell,Vaevictis eSports,wildcard,LCL,45.53333333333333,2,0.0,2019-03-16 00:00:00+00:00,2019-03-17 00:00:00+00:00,2019,0.0,0.0,0.0,45.53333333333333,2.0,0.0,0.0
player::doubleaim,team::vaevictisesports,DoubleAiM,Vaevictis eSports,wildcard,LCL,1288.6333333333334,36,21.0,2016-05-28 00:00:00+00:00,2017-04-09 00:00:00+00:00,2016|2017,0.0,0.0,0.0,1288.6333333333334,36.0,21.0,0.5833333333333334
player::dreampull,team::vaevictisesports,Dreampull,Vaevictis eSports,wildcard,LCL,175.03333333333333,6,2.0,2019-02-02 00:00:00+00:00,2019-02-27 00:00:00+00:00,2019,0.0,0.0,0.0,175.03333333333333,6.0,2.0,0.3333333333333333
player::ekd,team::vaevictisesports,Ekd,Vaevictis eSports,wildcard,LCL,1147.6,31,15.0,2016-01-16 00:00:00+00:00,2016-07-10 00:00:00+00:00,2016,0.0,0.0,0.0,1147.6,31.0,15.0,0.4838709677419355
player::ekka,team::vaevictisesports,Ekka,Vaevictis eSports,wildcard,LCL,535.7666666666667,16,6.0,2017-06-24 00:00:00+00:00,2017-08-06 00:00:00+00:00,2017,0.0,0.0,0.0,535.7666666666667,16.0,6.0,0.375
player::fatonn,team::vaevictisesports,FatoNN,Vaevictis eSports,wildcard,LCL,175.03333333333333,6,2.0,2019-02-02 00:00:00+00:00,2019-02-27 00:00:00+00:00,2019,0.0,0.0,0.0,175.03333333333333,6.0,2.0,0.3333333333333333
player::fomko,team::vaevictisesports,Fomko,Vaevictis eSports,wildcard,LCL,414.3333333333333,11,3.0,2018-07-28 00:00:00+00:00,2018-08-19 00:00:00+00:00,2018,0.0,0.0,0.0,414.3333333333333,11.0,3.0,0.2727272727272727
player::grisen,team::vaevictisesports,Grisen,Vaevictis eSports,wildcard,LCL,535.7666666666667,16,6.0,2017-06-24 00:00:00+00:00,2017-08-06 00:00:00+00:00,2017,0.0,0.0,0.0,535.7666666666667,16.0,6.0,0.375
player::hellma,team::vaevictisesports,HellMa,Vaevictis eSports,wildcard,LCL,181.1833333333333,8,0.0,2019-08-10 00:00:00+00:00,2019-08-25 00:00:00+00:00,2019,0.0,0.0,0.0,181.1833333333333,8.0,0.0,0.0
player::hellm,team::vaevictisesports,HellMа,Vaevictis eSports,wildcard,LCL,129.36666666666667,6,0.0,2019-07-20 00:00:00+00:00,2019-07-28 00:00:00+00:00,2019,0.0,0.0,0.0,129.36666666666667,6.0,0.0,0.0
player::intgration,team::vaevictisesports,Intgration,Vaevictis eSports,wildcard,LCL,163.56666666666666,8,0.0,2019-03-02 00:00:00+00:00,2019-03-24 00:00:00+00:00,2019,0.0,0.0,0.0,163.56666666666666,8.0,0.0,0.0
player::intgrtion,team::vaevictisesports,Intgrаtion,Vaevictis eSports,wildcard,LCL,310.55,14,0.0,2019-07-20 00:00:00+00:00,2019-08-25 00:00:00+00:00,2019,0.0,0.0,0.0,310.55,14.0,0.0,0.0
player::itscortez,team::vaevictisesports,ItsCortez,Vaevictis eSports,wildcard,LCL,494.6166666666667,14,3.0,2018-07-21 00:00:00+00:00,2018-08-19 00:00:00+00:00,2018,0.0,0.0,0.0,494.6166666666667,14.0,3.0,0.21428571428571427
player::lex,team::vaevictisesports,LeX,Vaevictis eSports,wildcard,LCL,494.6166666666667,14,3.0,2018-07-21 00:00:00+00:00,2018-08-19 00:00:00+00:00,2018,0.0,0.0,0.0,494.6166666666667,14.0,3.0,0.21428571428571427
player::lord-zak,team::vaevictisesports,Lord ZaK,Vaevictis eSports,wildcard,LCL,648.5833333333333,17,8.0,2016-01-16 00:00:00+00:00,2016-03-12 00:00:00+00:00,2016,0.0,0.0,0.0,648.5833333333333,17.0,8.0,0.47058823529411764
player::lukezy,team::vaevictisesports,Lukezy,Vaevictis eSports,wildcard,LCL,789.6166666666667,22,14.0,2017-01-29 00:00:00+00:00,2017-04-09 00:00:00+00:00,2017,0.0,0.0,0.0,789.6166666666667,22.0,14.0,0.6363636363636364
player::merao,team::vaevictisesports,Merao,Vaevictis eSports,wildcard,LCL,613.2166666666667,28,0.0,2019-02-16 00:00:00+00:00,2019-08-25 00:00:00+00:00,2019,0.0,0.0,0.0,613.2166666666667,28.0,0.0,0.0
player::onesh0tiq,team::vaevictisesports,Onesh0tiq,Vaevictis eSports,wildcard,LCL,175.03333333333333,6,2.0,2019-02-02 00:00:00+00:00,2019-02-27 00:00:00+00:00,2019,0.0,0.0,0.0,175.03333333333333,6.0,2.0,0.3333333333333333
player::pewpewslari,team::vaevictisesports,PewPewSоlari,Vaevictis eSports,wildcard,LCL,59.75,3,0.0,2019-07-20 00:00:00+00:00,2019-07-21 00:00:00+00:00,2019,0.0,0.0,0.0,59.75,3.0,0.0,0.0
player::piter-pokir,team::vaevictisesports,Piter Pokir,Vaevictis eSports,wildcard,LCL,1147.6,31,15.0,2016-01-16 00:00:00+00:00,2016-07-10 00:00:00+00:00,2016,0.0,0.0,0.0,1147.6,31.0,15.0,0.4838709677419355
player::raxxo,team::vaevictisesports,Raxxo,Vaevictis eSports,wildcard,LCL,648.5833333333333,17,8.0,2016-01-16 00:00:00+00:00,2016-03-12 00:00:00+00:00,2016,0.0,0.0,0.0,648.5833333333333,17.0,8.0,0.47058823529411764
player::remus,team::vaevictisesports,Remus,Vaevictis eSports,wildcard,LCL,425.8333333333333,17,2.0,2019-02-02 00:00:00+00:00,2019-08-25 00:00:00+00:00,2019,0.0,0.0,0.0,425.8333333333333,17.0,2.0,0.11764705882352941
player::santas,team::vaevictisesports,SaNTaS,Vaevictis eSports,wildcard,LCL,298.8666666666667,8,3.0,2016-06-18 00:00:00+00:00,2016-07-10 00:00:00+00:00,2016,0.0,0.0,0.0,298.8666666666667,8.0,3.0,0.375
player::starforgerzak,team::vaevictisesports,StarForgerZak,Vaevictis eSports,wildcard,LCL,499.01666666666665,14,7.0,2016-05-28 00:00:00+00:00,2016-07-10 00:00:00+00:00,2016,0.0,0.0,0.0,499.01666666666665,14.0,7.0,0.5
player::symphony,team::vaevictisesports,Symphony,Vaevictis eSports,wildcard,LCL,648.5833333333333,17,8.0,2016-01-16 00:00:00+00:00,2016-03-12 00:00:00+00:00,2016,0.0,0.0,0.0,648.5833333333333,17.0,8.0,0.47058823529411764
player::tr1ggered,team::vaevictisesports,TR1GGERED,Vaevictis eSports,wildcard,LCL,257.1333333333333,12,0.0,2019-02-16 00:00:00+00:00,2019-03-24 00:00:00+00:00,2019,0.0,0.0,0.0,257.1333333333333,12.0,0.0,0.0
player::trianna,team::vaevictisesports,Trianna,Vaevictis eSports,wildcard,LCL,613.2166666666667,28,0.0,2019-02-16 00:00:00+00:00,2019-08-25 00:00:00+00:00,2019,0.0,0.0,0.0,613.2166666666667,28.0,0.0,0.0
player::vata,team::vaevictisesports,Vata,Vaevictis eSports,wildcard,LCL,175.03333333333333,6,2.0,2019-02-02 00:00:00+00:00,2019-02-27 00:00:00+00:00,2019,0.0,0.0,0.0,175.03333333333333,6.0,2.0,0.3333333333333333
player::violetfairy,team::vaevictisesports,VioletFairy,Vaevictis eSports,wildcard,LCL,302.66666666666663,14,0.0,2019-02-16 00:00:00+00:00,2019-03-24 00:00:00+00:00,2019,0.0,0.0,0.0,302.66666666666663,14.0,0.0,0.0
player::boom-gg,team::vaevictisesports,boom gg,Vaevictis eSports,wildcard,LCL,80.28333333333333,3,0.0,2018-07-21 00:00:00+00:00,2018-07-22 00:00:00+00:00,2018,0.0,0.0,0.0,80.28333333333333,3.0,0.0,0.0
player::unho1y,team::vaevictisesports,unho1y,Vaevictis eSports,wildcard,LCL,1325.3833333333334,38,20.0,2017-01-29 00:00:00+00:00,2017-08-06 00:00:00+00:00,2017,0.0,0.0,0.0,1325.3833333333334,38.0,20.0,0.5263157894736842
player::ahahacik,team::vegasquadron,AHaHaCiK,Vega Squadron,wildcard,LCL,1084.9333333333334,37,30.0,2019-02-02 00:00:00+00:00,2019-04-14 00:00:00+00:00,2019,486.1333333333333,15.0,8.0,1571.0666666666666,52.0,38.0,0.8108108108108109
player::boss-vladislav-fomin,team::vegasquadron,BOSS (Vladislav Fomin),Vega Squadron,wildcard,LCL,1084.9333333333334,37,30.0,2019-02-02 00:00:00+00:00,2019-04-14 00:00:00+00:00,2019,486.1333333333333,15.0,8.0,1571.0666666666666,52.0,38.0,0.8108108108108109
player::discotekka,team::vegasquadron,DiscotEkka,Vega Squadron,wildcard,LCL,991.4,33,20.0,2019-06-29 00:00:00+00:00,2019-09-15 00:00:00+00:00,2019,0.0,0.0,0.0,991.4,33.0,20.0,0.6060606060606061
player::doxy,team::vegasquadron,Doxy,Vega Squadron,wildcard,LCL,1189.7666666666669,38,23.0,2016-01-31 00:00:00+00:00,2019-09-15 00:00:00+00:00,2016|2019,0.0,0.0,0.0,1189.7666666666669,38.0,23.0,0.6052631578947368
player::drobovik123,team::vegasquadron,Drobovik123,Vega Squadron,wildcard,LCL,2558.9333333333334,71,40.0,2016-01-16 00:00:00+00:00,2017-07-02 00:00:00+00:00,2016|2017,0.0,0.0,0.0,2558.9333333333334,71.0,40.0,0.5633802816901409
player::edward,team::vegasquadron,Edward,Vega Squadron,wildcard,LCL,1574.2,43,27.0,2016-05-28 00:00:00+00:00,2017-04-01 00:00:00+00:00,2016|2017,0.0,0.0,0.0,1574.2,43.0,27.0,0.627906976744186
player::gadget,team::vegasquadron,Gadget,Vega Squadron,wildcard,LCL,2076.333333333333,70,50.0,2019-02-02 00:00:00+00:00,2019-09-15 00:00:00+00:00,2019,486.1333333333333,15.0,8.0,2562.4666666666662,85.0,58.0,0.7142857142857143
player::kreox,team::vegasquadron,Kreox,Vega Squadron,wildcard,LCL,991.4,33,20.0,2019-06-29 00:00:00+00:00,2019-09-15 00:00:00+00:00,2019,0.0,0.0,0.0,991.4,33.0,20.0,0.6060606060606061
player::lex,team::vegasquadron,LeX,Vega Squadron,wildcard,LCL,695.75,19,12.0,2017-01-28 00:00:00+00:00,2017-04-01 00:00:00+00:00,2017,0.0,0.0,0.0,695.75,19.0,12.0,0.631578947368421
player::nonholy,team::vegasquadron,NoNholy,Vega Squadron,wildcard,LCL,4070.0666666666666,118,63.0,2016-01-16 00:00:00+00:00,2018-08-19 00:00:00+00:00,2016|2017|2018,0.0,0.0,0.0,4070.0666666666666,118.0,63.0,0.5338983050847458
player::nomanz,team::vegasquadron,Nomanz,Vega Squadron,wildcard,LCL,1388.0833333333333,47,35.0,2017-07-15 00:00:00+00:00,2019-04-14 00:00:00+00:00,2017|2019,486.1333333333333,15.0,8.0,1874.2166666666667,62.0,43.0,0.7446808510638298
player::optimas,team::vegasquadron,Optimas,Vega Squadron,wildcard,LCL,1906.5833333333333,58,28.0,2017-06-24 00:00:00+00:00,2018-08-19 00:00:00+00:00,2017|2018,0.0,0.0,0.0,1906.5833333333333,58.0,28.0,0.4827586206896552
player::paranoia,team::vegasquadron,Paranoia,Vega Squadron,wildcard,LCL,513.0999999999999,14,5.0,2018-02-10 00:00:00+00:00,2018-03-11 00:00:00+00:00,2018,0.0,0.0,0.0,513.0999999999999,14.0,5.0,0.35714285714285715
player::phlaty,team::vegasquadron,Phlaty,Vega Squadron,wildcard,LCL,893.25,28,16.0,2018-06-23 00:00:00+00:00,2018-08-19 00:00:00+00:00,2018,0.0,0.0,0.0,893.25,28.0,16.0,0.5714285714285714
player::punisher-nikita-lavrinov,team::vegasquadron,Punisher (Nikita Lavrinov),Vega Squadron,wildcard,LCL,513.0999999999999,14,5.0,2018-02-10 00:00:00+00:00,2018-03-11 00:00:00+00:00,2018,0.0,0.0,0.0,513.0999999999999,14.0,5.0,0.35714285714285715
player::ritix,team::vegasquadron,Ritix,Vega Squadron,wildcard,LCL,393.5833333333333,10,7.0,2016-06-04 00:00:00+00:00,2016-07-10 00:00:00+00:00,2016,0.0,0.0,0.0,393.5833333333333,10.0,7.0,0.7
player::santas,team::vegasquadron,SaNTaS,Vega Squadron,wildcard,LCL,2076.333333333333,70,50.0,2019-02-02 00:00:00+00:00,2019-09-15 00:00:00+00:00,2019,486.1333333333333,15.0,8.0,2562.4666666666662,85.0,58.0,0.7142857142857143
player::tauren,team::vegasquadron,Tauren,Vega Squadron,wildcard,LCL,862.1999999999999,24,12.0,2016-01-16 00:00:00+00:00,2016-05-29 00:00:00+00:00,2016,0.0,0.0,0.0,862.1999999999999,24.0,12.0,0.5
player::warden,team::vegasquadron,Warden,Vega Squadron,wildcard,LCL,893.25,28,16.0,2018-06-23 00:00:00+00:00,2018-08-19 00:00:00+00:00,2018,0.0,0.0,0.0,893.25,28.0,16.0,0.5714285714285714
