player_node,team_node,player_name,team_name,team_name_at_time,team_name_history,group,leagues,minutes_domestic,games_domestic,wins_domestic,first_date,last_date,active_years,minutes_international,games_international,wins_international,minutes_total,games_total,wins_total,domestic_win_rate
player::aiming,team::afreecafreecs,Aiming,Afreeca Freecs,Afreeca Freecs,Afreeca Freecs,major,LCK,4306.466666666667,124,64.0,2018-01-23 00:00:00+00:00,2019-09-03 00:00:00+00:00,2018|2019,0.0,0.0,0.0,4306.466666666667,124.0,64.0,0.5161290322580645
player::dread-lee-jin-hyeok,team::afreecafreecs,Dread (Lee Jin-hyeok),Afreeca Freecs,Afreeca Freecs,Afreeca Freecs,major,LCK,3126.133333333333,91,42.0,2019-01-18 00:00:00+00:00,2019-09-03 00:00:00+00:00,2019,0.0,0.0,0.0,3126.133333333333,91.0,42.0,0.46153846153846156
player::jelly-son-ho-gyeong,team::afreecafreecs,Jelly (Son Ho-gyeong),Afreeca Freecs,Afreeca Freecs,Afreeca Freecs,major,LCK,791.6333333333333,23,7.0,2019-01-18 00:00:00+00:00,2019-03-30 00:00:00+00:00,2019,0.0,0.0,0.0,791.6333333333333,23.0,7.0,0.30434782608695654
player::ucal,team::afreecafreecs,Ucal,Afreeca Freecs,Afreeca Freecs,Afreeca Freecs,major,LCK,2538.7166666666667,75,34.0,2019-01-18 00:00:00+00:00,2019-09-03 00:00:00+00:00,2019,0.0,0.0,0.0,2538.7166666666667,75.0,34.0,0.4533333333333333
player::proud,team::afreecafreecs,Proud,Afreeca Freecs,Afreeca Freecs,Afreeca Freecs,major,LCK,242.4333333333333,7,2.0,2019-01-20 00:00:00+00:00,2019-01-26 00:00:00+00:00,2019,0.0,0.0,0.0,242.4333333333333,7.0,2.0,0.2857142857142857
player::senan,team::afreecafreecs,Senan,Afreeca Freecs,Afreeca Freecs,Afreeca Freecs,major,LCK,2098.733333333333,62,31.0,2019-02-24 00:00:00+00:00,2019-09-03 00:00:00+00:00,2019,0.0,0.0,0.0,2098.733333333333,62.0,31.0,0.5
player::ssol,team::afreecafreecs,SSol,Afreeca Freecs,Afreeca Freecs,Afreeca Freecs,major,LCK,331.43333333333334,9,2.0,2019-02-24 00:00:00+00:00,2019-03-07 00:00:00+00:00,2019,0.0,0.0,0.0,331.43333333333334,9.0,2.0,0.2222222222222222
player::ssun-kim-tae-yang,team::afreecafreecs,SSUN (Kim Tae-yang),Afreeca Freecs,Afreeca Freecs,Afreeca Freecs,major,LCK,546.6666666666666,15,6.0,2019-02-24 00:00:00+00:00,2019-03-30 00:00:00+00:00,2019,0.0,0.0,0.0,546.6666666666666,15.0,6.0,0.4
player::brook-lee-jang-hoon,team::afreecafreecs,Brook (Lee Jang-hoon),Afreeca Freecs,Afreeca Freecs,Afreeca Freecs,major,LCK,195.16666666666669,6,2.0,2019-03-02 00:00:00+00:00,2019-03-07 00:00:00+00:00,2019,0.0,0.0,0.0,195.16666666666669,6.0,2.0,0.3333333333333333
player::albis,team::ahq,Albis,AHQ,AHQ,AHQ,major,LMS,9269.583333333334,256,175.0,2015-01-08 00:00:00+00:00,2018-08-12 00:00:00+00:00,2015|2016|2017|2018,1086.65,30.0,12.0,10356.233333333334,286.0,187.0,0.68359375
player::an,team::ahq,An,AHQ,AHQ,AHQ,major,LMS,10247.833333333334,282,181.0,2015-01-08 00:00:00+00:00,2019-04-13 00:00:00+00:00,2015|2016|2017|2018|2019,1086.65,30.0,12.0,11334.483333333334,312.0,193.0,0.6418439716312057
player::greentea,team::ahq,GreenTea,AHQ,AHQ,AHQ,major,LMS,863.2833333333333,23,14.0,2015-01-08 00:00:00+00:00,2015-06-28 00:00:00+00:00,2015,0.0,0.0,0.0,863.2833333333333,23.0,14.0,0.6086956521739131
player::westdoor,team::ahq,Westdoor,AHQ,AHQ,AHQ,major,LMS,5831.916666666667,161,113.0,2015-01-08 00:00:00+00:00,2018-08-10 00:00:00+00:00,2015|2016|2017|2018,981.8166666666666,27.0,12.0,6813.733333333334,188.0,125.0,0.7018633540372671
player::ziv-chen-yi,team::ahq,Ziv (Chen Yi),AHQ,AHQ,AHQ,major,LMS,13074.533333333333,364,229.0,2015-01-08 00:00:00+00:00,2019-08-31 00:00:00+00:00,2015|2016|2017|2018|2019,1279.0,36.0,12.0,14353.533333333333,400.0,241.0,0.6291208791208791
player::mountain-xue-zhao-hong,team::ahq,Mountain (Xue Zhao-Hong),AHQ,AHQ,AHQ,major,LMS,7913.45,218,153.0,2015-02-08 00:00:00+00:00,2018-04-01 00:00:00+00:00,2015|2016|2017|2018,1086.65,30.0,12.0,9000.1,248.0,165.0,0.7018348623853211
player::chawy,team::ahq,Chawy,AHQ,AHQ,AHQ,major,LMS,2245.983333333333,63,49.0,2016-01-14 00:00:00+00:00,2017-08-25 00:00:00+00:00,2016|2017,104.83333333333331,3.0,0.0,2350.8166666666666,66.0,49.0,0.7777777777777778
player::rd,team::ahq,RD,AHQ,AHQ,AHQ,major,LMS,186.56666666666663,6,5.0,2016-01-29 00:00:00+00:00,2016-06-11 00:00:00+00:00,2016,0.0,0.0,0.0,186.56666666666663,6.0,5.0,0.8333333333333334
player::baybay,team::ahq,baybay,AHQ,AHQ,AHQ,major,LMS,367.4666666666667,10,9.0,2016-07-10 00:00:00+00:00,2016-07-29 00:00:00+00:00,2016,0.0,0.0,0.0,367.4666666666667,10.0,9.0,0.9
player::lbb,team::ahq,LBB,AHQ,AHQ,AHQ,major,LMS,434.8333333333333,11,4.0,2017-06-08 00:00:00+00:00,2018-02-09 00:00:00+00:00,2017|2018,0.0,0.0,0.0,434.8333333333333,11.0,4.0,0.36363636363636365
player::tuna,team::ahq,Tuna,AHQ,AHQ,AHQ,major,LMS,788.3,20,7.0,2018-01-21 00:00:00+00:00,2018-06-28 00:00:00+00:00,2018,0.0,0.0,0.0,788.3,20.0,7.0,0.35
player::wako,team::ahq,Wako,AHQ,AHQ,AHQ,major,LMS,4794.483333333334,134,64.0,2018-01-21 00:00:00+00:00,2019-08-31 00:00:00+00:00,2018|2019,192.35,6.0,0.0,4986.833333333334,140.0,64.0,0.47761194029850745
player::m1ssion,team::ahq,M1ssion,AHQ,AHQ,AHQ,major,LMS,144.01666666666668,4,2.0,2018-03-08 00:00:00+00:00,2018-03-15 00:00:00+00:00,2018,0.0,0.0,0.0,144.01666666666668,4.0,2.0,0.5
player::taizan,team::ahq,Taizan,AHQ,AHQ,AHQ,major,LMS,282.26666666666665,8,2.0,2018-07-01 00:00:00+00:00,2018-08-17 00:00:00+00:00,2018,0.0,0.0,0.0,282.26666666666665,8.0,2.0,0.25
player::nestea,team::ahq,Nestea,AHQ,AHQ,AHQ,major,LMS,571.6999999999999,16,5.0,2018-07-19 00:00:00+00:00,2018-08-12 00:00:00+00:00,2018,0.0,0.0,0.0,571.6999999999999,16.0,5.0,0.3125
player::kino,team::ahq,Kino,AHQ,AHQ,AHQ,major,LMS,623.3,18,6.0,2018-08-17 00:00:00+00:00,2019-02-23 00:00:00+00:00,2018|2019,0.0,0.0,0.0,623.3,18.0,6.0,0.3333333333333333
player::baby-kim-dong-woo,team::ahq,Baby (Kim Dong-woo),AHQ,AHQ,AHQ,major,LMS,172.65,5,0.0,2019-01-17 00:00:00+00:00,2019-02-21 00:00:00+00:00,2019,0.0,0.0,0.0,172.65,5.0,0.0,0.0
player::rainbow-kim-soo-gi,team::ahq,Rainbow (Kim Soo-gi),AHQ,AHQ,AHQ,major,LMS,1232.7333333333331,36,20.0,2019-01-17 00:00:00+00:00,2019-04-13 00:00:00+00:00,2019,162.85,5.0,0.0,1395.5833333333333,41.0,20.0,0.5555555555555556
player::alex-chen-yu-ming,team::ahq,Alex (Chen Yu-Ming),AHQ,AHQ,AHQ,major,LMS,2576.2,75,44.0,2019-01-25 00:00:00+00:00,2019-08-31 00:00:00+00:00,2019,192.35,6.0,0.0,2768.55,81.0,44.0,0.5866666666666667
player::ysera,team::ahq,Ysera,AHQ,AHQ,AHQ,major,LMS,2321.1833333333334,68,40.0,2019-03-01 00:00:00+00:00,2019-08-31 00:00:00+00:00,2019,192.35,6.0,0.0,2513.5333333333333,74.0,40.0,0.5882352941176471
player::apex-hsieh-chia-wei,team::ahq,Apex (Hsieh Chia-Wei),AHQ,AHQ,AHQ,major,LMS,1332.3166666666666,39,22.0,2019-06-13 00:00:00+00:00,2019-08-31 00:00:00+00:00,2019,29.5,1.0,0.0,1361.8166666666666,40.0,22.0,0.5641025641025641
player::husha,team::ahq,HuSha,AHQ,AHQ,AHQ,major,LMS,98.06666666666666,3,1.0,2019-08-04 00:00:00+00:00,2019-08-04 00:00:00+00:00,2019,0.0,0.0,0.0,98.06666666666666,3.0,1.0,0.3333333333333333
player::caipi,team::alf,Caipi,ALF,ALF,ALF,major,LMS,1708.35,55,19.0,2019-01-18 00:00:00+00:00,2019-08-03 00:00:00+00:00,2019,0.0,0.0,0.0,1708.35,55.0,19.0,0.34545454545454546
player::ddc,team::alf,DDC,ALF,ALF,ALF,major,LMS,87.83333333333331,3,1.0,2019-01-18 00:00:00+00:00,2019-01-18 00:00:00+00:00,2019,0.0,0.0,0.0,87.83333333333331,3.0,1.0,0.3333333333333333
player::gengar,team::alf,Gengar,ALF,ALF,ALF,major,LMS,64.49999999999999,2,1.0,2019-01-18 00:00:00+00:00,2019-01-18 00:00:00+00:00,2019,0.0,0.0,0.0,64.49999999999999,2.0,1.0,0.5
player::leaky,team::alf,Leaky,ALF,ALF,ALF,major,LMS,1827.05,59,19.0,2019-01-18 00:00:00+00:00,2019-08-03 00:00:00+00:00,2019,0.0,0.0,0.0,1827.05,59.0,19.0,0.3220338983050847
player::skull,team::alf,SkuLL,ALF,ALF,ALF,major,LMS,1804.1333333333328,58,19.0,2019-01-18 00:00:00+00:00,2019-08-03 00:00:00+00:00,2019,0.0,0.0,0.0,1804.1333333333328,58.0,19.0,0.3275862068965517
player::wsy,team::alf,WSY,ALF,ALF,ALF,major,LMS,1570.7166666666667,51,17.0,2019-01-18 00:00:00+00:00,2019-08-03 00:00:00+00:00,2019,0.0,0.0,0.0,1570.7166666666667,51.0,17.0,0.3333333333333333
player::xiaoemo,team::alf,Xiaoemo,ALF,ALF,ALF,major,LMS,1716.3,55,18.0,2019-01-25 00:00:00+00:00,2019-08-03 00:00:00+00:00,2019,0.0,0.0,0.0,1716.3,55.0,18.0,0.32727272727272727
player::kiwi,team::alf,Kiwi,ALF,ALF,ALF,major,LMS,130.91666666666666,4,1.0,2019-02-22 00:00:00+00:00,2019-03-15 00:00:00+00:00,2019,0.0,0.0,0.0,130.91666666666666,4.0,1.0,0.25
player::moonblack,team::alf,Moonblack,ALF,ALF,ALF,major,LMS,57.78333333333333,2,0.0,2019-06-14 00:00:00+00:00,2019-06-30 00:00:00+00:00,2019,0.0,0.0,0.0,57.78333333333333,2.0,0.0,0.0
player::gyu,team::alf,Gyu,ALF,ALF,ALF,major,LMS,83.83333333333333,3,0.0,2019-07-28 00:00:00+00:00,2019-08-03 00:00:00+00:00,2019,0.0,0.0,0.0,83.83333333333333,3.0,0.0,0.0
player::taizan,team::alf,Taizan,ALF,ALF,ALF,major,LMS,83.83333333333333,3,0.0,2019-07-28 00:00:00+00:00,2019-08-03 00:00:00+00:00,2019,0.0,0.0,0.0,83.83333333333333,3.0,0.0,0.0
player::ai,team::apexrgaming,Ai,ApeX R Gaming,ApeX R Gaming,ApeX R Gaming,wildcard,LJL,375.26666666666665,10,0.0,2015-05-23 00:00:00+00:00,2015-07-11 00:00:00+00:00,2015,0.0,0.0,0.0,375.26666666666665,10.0,0.0,0.0
player::ayask,team::apexrgaming,AyasK,ApeX R Gaming,ApeX R Gaming,ApeX R Gaming,wildcard,LJL,375.26666666666665,10,0.0,2015-05-23 00:00:00+00:00,2015-07-11 00:00:00+00:00,2015,0.0,0.0,0.0,375.26666666666665,10.0,0.0,0.0
player::h1ron,team::apexrgaming,H1RoN,ApeX R Gaming,ApeX R Gaming,ApeX R Gaming,wildcard,LJL,375.26666666666665,10,0.0,2015-05-23 00:00:00+00:00,2015-07-11 00:00:00+00:00,2015,0.0,0.0,0.0,375.26666666666665,10.0,0.0,0.0
player::lilly,team::apexrgaming,Lilly,ApeX R Gaming,ApeX R Gaming,ApeX R Gaming,wildcard,LJL,375.26666666666665,10,0.0,2015-05-23 00:00:00+00:00,2015-07-11 00:00:00+00:00,2015,0.0,0.0,0.0,375.26666666666665,10.0,0.0,0.0
player::utautai,team::apexrgaming,Utautai,ApeX R Gaming,ApeX R Gaming,ApeX R Gaming,wildcard,LJL,173.06666666666666,4,0.0,2015-05-23 00:00:00+00:00,2015-07-11 00:00:00+00:00,2015,0.0,0.0,0.0,173.06666666666666,4.0,0.0,0.0
player::ars,team::apexrgaming,Ars,ApeX R Gaming,ApeX R Gaming,ApeX R Gaming,wildcard,LJL,61.766666666666666,2,0.0,2015-06-06 00:00:00+00:00,2015-06-06 00:00:00+00:00,2015,0.0,0.0,0.0,61.766666666666666,2.0,0.0,0.0
player::henrietta,team::apexrgaming,Henrietta,ApeX R Gaming,ApeX R Gaming,ApeX R Gaming,wildcard,LJL,140.43333333333334,4,0.0,2015-06-13 00:00:00+00:00,2015-06-27 00:00:00+00:00,2015,0.0,0.0,0.0,140.43333333333334,4.0,0.0,0.0
player::angelas,team::ascension,Angelas,Ascension,Ascension,Ascension,major,LEC,80.93333333333332,2,0.0,2014-11-21 00:00:00+00:00,2014-11-21 00:00:00+00:00,2015,0.0,0.0,0.0,80.93333333333332,2.0,0.0,0.0
player::flezeth,team::ascension,Flezeth,Ascension,Ascension,Ascension,major,LEC,80.93333333333332,2,0.0,2014-11-21 00:00:00+00:00,2014-11-21 00:00:00+00:00,2015,0.0,0.0,0.0,80.93333333333332,2.0,0.0,0.0
player::ladooscuro,team::ascension,Ladooscuro,Ascension,Ascension,Ascension,major,LEC,80.93333333333332,2,0.0,2014-11-21 00:00:00+00:00,2014-11-21 00:00:00+00:00,2015,0.0,0.0,0.0,80.93333333333332,2.0,0.0,0.0
player::mister,team::ascension,Mister,Ascension,Ascension,Ascension,major,LEC,80.93333333333332,2,0.0,2014-11-21 00:00:00+00:00,2014-11-21 00:00:00+00:00,2015,0.0,0.0,0.0,80.93333333333332,2.0,0.0,0.0
player::zvene,team::ascension,Zvene,Ascension,Ascension,Ascension,major,LEC,80.93333333333332,2,0.0,2014-11-21 00:00:00+00:00,2014-11-21 00:00:00+00:00,2015,0.0,0.0,0.0,80.93333333333332,2.0,0.0,0.0
player::achie,team::assassinsniper,Achie,Assassin Sniper,Assassin Sniper,Assassin Sniper,major,LMS,1063.7166666666667,28,7.0,2015-05-20 00:00:00+00:00,2015-07-09 00:00:00+00:00,2015,0.0,0.0,0.0,1063.7166666666667,28.0,7.0,0.25
player::bebe-chang-bo-wei,team::assassinsniper,BeBe (Chang Bo-Wei),Assassin Sniper,Assassin Sniper,Assassin Sniper,major,LMS,1063.7166666666667,28,7.0,2015-05-20 00:00:00+00:00,2015-07-09 00:00:00+00:00,2015,0.0,0.0,0.0,1063.7166666666667,28.0,7.0,0.25
player::mihanna,team::assassinsniper,MiHanna,Assassin Sniper,Assassin Sniper,Assassin Sniper,major,LMS,166.53333333333333,4,1.0,2015-05-20 00:00:00+00:00,2015-07-09 00:00:00+00:00,2015,0.0,0.0,0.0,166.53333333333333,4.0,1.0,0.25
player::weiiii,team::assassinsniper,Weiiii,Assassin Sniper,Assassin Sniper,Assassin Sniper,major,LMS,1063.7166666666667,28,7.0,2015-05-20 00:00:00+00:00,2015-07-09 00:00:00+00:00,2015,0.0,0.0,0.0,1063.7166666666667,28.0,7.0,0.25
player::zonda,team::assassinsniper,Zonda,Assassin Sniper,Assassin Sniper,Assassin Sniper,major,LMS,984.2833333333332,26,7.0,2015-05-20 00:00:00+00:00,2015-07-05 00:00:00+00:00,2015,0.0,0.0,0.0,984.2833333333332,26.0,7.0,0.2692307692307692
player::stone,team::assassinsniper,Stone,Assassin Sniper,Assassin Sniper,Assassin Sniper,major,LMS,144.03333333333333,4,0.0,2015-05-27 00:00:00+00:00,2015-05-29 00:00:00+00:00,2015,0.0,0.0,0.0,144.03333333333333,4.0,0.0,0.0
player::maplesnow,team::assassinsniper,MapleSnow,Assassin Sniper,Assassin Sniper,Assassin Sniper,major,LMS,832.5833333333334,22,6.0,2015-06-04 00:00:00+00:00,2015-07-09 00:00:00+00:00,2015,0.0,0.0,0.0,832.5833333333334,22.0,6.0,0.2727272727272727
player::ciyansan,team::atlasesportsteam,Ciyansan,ATLAS eSports Team,ATLAS eSports Team,ATLAS eSports Team,wildcard,TCL,702.6833333333333,20,9.0,2015-01-24 00:00:00+00:00,2015-03-28 00:00:00+00:00,2015,0.0,0.0,0.0,702.6833333333333,20.0,9.0,0.45
player::dolce,team::atlasesportsteam,Dolce,ATLAS eSports Team,ATLAS eSports Team,ATLAS eSports Team,wildcard,TCL,781.1833333333333,22,9.0,2015-01-24 00:00:00+00:00,2015-05-17 00:00:00+00:00,2015,0.0,0.0,0.0,781.1833333333333,22.0,9.0,0.4090909090909091
player::jer0m,team::atlasesportsteam,Jer0m,ATLAS eSports Team,ATLAS eSports Team,ATLAS eSports Team,wildcard,TCL,1197.75,34,13.0,2015-01-24 00:00:00+00:00,2015-07-12 00:00:00+00:00,2015,0.0,0.0,0.0,1197.75,34.0,13.0,0.38235294117647056
player::lvsyan,team::atlasesportsteam,Lvsyan,ATLAS eSports Team,ATLAS eSports Team,ATLAS eSports Team,wildcard,TCL,702.6833333333333,20,9.0,2015-01-24 00:00:00+00:00,2015-03-28 00:00:00+00:00,2015,0.0,0.0,0.0,702.6833333333333,20.0,9.0,0.45
player::terap1st,team::atlasesportsteam,Terap1st,ATLAS eSports Team,ATLAS eSports Team,ATLAS eSports Team,wildcard,TCL,1197.75,34,13.0,2015-01-24 00:00:00+00:00,2015-07-12 00:00:00+00:00,2015,0.0,0.0,0.0,1197.75,34.0,13.0,0.38235294117647056
player::elysion,team::atlasesportsteam,Elysion,ATLAS eSports Team,ATLAS eSports Team,ATLAS eSports Team,wildcard,TCL,495.06666666666666,14,4.0,2015-05-16 00:00:00+00:00,2015-07-12 00:00:00+00:00,2015,0.0,0.0,0.0,495.06666666666666,14.0,4.0,0.2857142857142857
player::samux,team::atlasesportsteam,Samux,ATLAS eSports Team,ATLAS eSports Team,ATLAS eSports Team,wildcard,TCL,495.06666666666666,14,4.0,2015-05-16 00:00:00+00:00,2015-07-12 00:00:00+00:00,2015,0.0,0.0,0.0,495.06666666666666,14.0,4.0,0.2857142857142857
player::adaniel,team::atlasesportsteam,Adaniel,ATLAS eSports Team,ATLAS eSports Team,ATLAS eSports Team,wildcard,TCL,416.56666666666666,12,4.0,2015-05-23 00:00:00+00:00,2015-07-12 00:00:00+00:00,2015,0.0,0.0,0.0,416.56666666666666,12.0,4.0,0.3333333333333333
player::badgamelol,team::avantgaming,Badgamelol,Avant Gaming,Avant Garde,Avant Garde | Avant Gaming,wildcard,OPL,227.7333333333333,5,1.0,2015-02-09 00:00:00+00:00,2015-03-19 00:00:00+00:00,2015,0.0,0.0,0.0,227.7333333333333,5.0,1.0,0.2
player::chelby,team::avantgaming,Chelby,Avant Gaming,Avant Garde,Avant Garde | Avant Gaming,wildcard,OPL,3592.9333333333334,98,48.0,2015-02-09 00:00:00+00:00,2017-03-05 00:00:00+00:00,2015|2016|2017,0.0,0.0,0.0,3592.9333333333334,98.0,48.0,0.4897959183673469
player::junnie,team::avantgaming,Junnie,Avant Gaming,Avant Garde,Avant Garde | Avant Gaming,wildcard,OPL,474.15,12,4.0,2015-02-09 00:00:00+00:00,2015-03-26 00:00:00+00:00,2015,0.0,0.0,0.0,474.15,12.0,4.0,0.3333333333333333
player::kenste,team::avantgaming,Kenste,Avant Gaming,Avant Garde,Avant Garde | Avant Gaming,wildcard,OPL,992.2666666666668,26,12.0,2015-02-09 00:00:00+00:00,2015-07-20 00:00:00+00:00,2015,0.0,0.0,0.0,992.2666666666668,26.0,12.0,0.46153846153846156
player::maz,team::avantgaming,Maz,Avant Gaming,Avant Garde,Avant Garde | Avant Gaming,wildcard,OPL,474.15,12,4.0,2015-02-09 00:00:00+00:00,2015-03-26 00:00:00+00:00,2015,0.0,0.0,0.0,474.15,12.0,4.0,0.3333333333333333
player::porky-nikolo-tayag,team::avantgaming,porky (Nikolo Tayag),Avant Gaming,Avant Garde,Avant Garde | Avant Gaming,wildcard,OPL,910.6166666666668,24,11.0,2015-02-23 00:00:00+00:00,2015-07-20 00:00:00+00:00,2015,0.0,0.0,0.0,910.6166666666668,24.0,11.0,0.4583333333333333
player::jayke,team::avantgaming,Jayke,Avant Gaming,Avant Garde,Avant Garde | Avant Gaming,wildcard,OPL,2310.3999999999996,63,31.0,2015-03-19 00:00:00+00:00,2017-04-07 00:00:00+00:00,2015|2016|2017,0.0,0.0,0.0,2310.3999999999996,63.0,31.0,0.49206349206349204
player::destiny-mitchell-shaw,team::avantgaming,Destiny (Mitchell Shaw),Avant Gaming,Avant Garde,Avant Garde | Avant Gaming,wildcard,OPL,1500.3,41,19.0,2015-05-25 00:00:00+00:00,2016-03-22 00:00:00+00:00,2015|2016,0.0,0.0,0.0,1500.3,41.0,19.0,0.4634146341463415
player::warble,team::avantgaming,Warble,Avant Gaming,Avant Garde,Avant Garde | Avant Gaming,wildcard,OPL,608.8333333333333,16,8.0,2015-05-25 00:00:00+00:00,2015-07-20 00:00:00+00:00,2015,0.0,0.0,0.0,608.8333333333333,16.0,8.0,0.5
player::blindturkey,team::avantgaming,Blindturkey,Avant Gaming,Avant Garde,Avant Garde | Avant Gaming,wildcard,OPL,500.6833333333333,14,6.0,2016-01-20 00:00:00+00:00,2016-02-22 00:00:00+00:00,2016,0.0,0.0,0.0,500.6833333333333,14.0,6.0,0.42857142857142855
player::malaz,team::avantgaming,Malaz,Avant Gaming,Avant Garde,Avant Garde | Avant Gaming,wildcard,OPL,567.0166666666667,16,6.0,2016-01-20 00:00:00+00:00,2016-02-22 00:00:00+00:00,2016,0.0,0.0,0.0,567.0166666666667,16.0,6.0,0.375
player::wrekt,team::avantgaming,wrekt,Avant Gaming,Avant Garde,Avant Garde | Avant Gaming,wildcard,OPL,427.6333333333333,12,4.0,2016-01-20 00:00:00+00:00,2016-02-15 00:00:00+00:00,2016,0.0,0.0,0.0,427.6333333333333,12.0,4.0,0.3333333333333333
player::stark-jason-au,team::avantgaming,Stark (Jason Au),Avant Gaming,Avant Garde,Avant Garde | Avant Gaming,wildcard,OPL,568.9333333333333,16,8.0,2016-02-15 00:00:00+00:00,2016-03-22 00:00:00+00:00,2016,0.0,0.0,0.0,568.9333333333333,16.0,8.0,0.5
player::raintear,team::avantgaming,Raintear,Avant Gaming,Avant Garde,Avant Garde | Avant Gaming,wildcard,OPL,363.2166666666666,10,6.0,2016-02-29 00:00:00+00:00,2016-03-22 00:00:00+00:00,2016,0.0,0.0,0.0,363.2166666666666,10.0,6.0,0.6
player::triple,team::avantgaming,Triple,Avant Gaming,Avant Garde,Avant Garde | Avant Gaming,wildcard,OPL,2544.133333333333,70,36.0,2016-02-29 00:00:00+00:00,2017-04-07 00:00:00+00:00,2016|2017,0.0,0.0,0.0,2544.133333333333,70.0,36.0,0.5142857142857142
player::chenyboy,team::avantgaming,Chenyboy,Avant Gaming,Avant Garde,Avant Garde | Avant Gaming,wildcard,OPL,1189.0333333333333,31,16.0,2016-05-24 00:00:00+00:00,2016-08-01 00:00:00+00:00,2016,0.0,0.0,0.0,1189.0333333333333,31.0,16.0,0.5161290322580645
player::paradise,team::avantgaming,Paradise,Avant Gaming,Avant Garde,Avant Garde | Avant Gaming,wildcard,OPL,1032.15,27,14.0,2016-05-24 00:00:00+00:00,2016-08-01 00:00:00+00:00,2016,0.0,0.0,0.0,1032.15,27.0,14.0,0.5185185185185185
player::survivalone,team::avantgaming,Survivalone,Avant Gaming,Avant Garde,Avant Garde | Avant Gaming,wildcard,OPL,115.2,3,2.0,2016-06-14 00:00:00+00:00,2016-06-14 00:00:00+00:00,2016,0.0,0.0,0.0,115.2,3.0,2.0,0.6666666666666666
player::ddd,team::avantgaming,DDD,Avant Gaming,Avant Garde,Avant Garde | Avant Gaming,wildcard,OPL,94.11666666666666,3,0.0,2016-06-20 00:00:00+00:00,2016-06-28 00:00:00+00:00,2016,0.0,0.0,0.0,94.11666666666666,3.0,0.0,0.0
player::blinky,team::avantgaming,Blinky,Avant Gaming,Avant Garde,Avant Garde | Avant Gaming,wildcard,OPL,965.6666666666666,28,14.0,2017-01-22 00:00:00+00:00,2017-04-07 00:00:00+00:00,2017,0.0,0.0,0.0,965.6666666666666,28.0,14.0,0.5
player::ceres,team::avantgaming,Ceres,Avant Gaming,Avant Garde,Avant Garde | Avant Gaming,wildcard,OPL,965.6666666666666,28,14.0,2017-01-22 00:00:00+00:00,2017-04-07 00:00:00+00:00,2017,0.0,0.0,0.0,965.6666666666666,28.0,14.0,0.5
player::sybol,team::avantgaming,Sybol,Avant Gaming,Avant Garde,Avant Garde | Avant Gaming,wildcard,OPL,545.8333333333333,15,6.0,2017-03-12 00:00:00+00:00,2017-04-07 00:00:00+00:00,2017,0.0,0.0,0.0,545.8333333333333,15.0,6.0,0.4
player::blinky,team::avantgaming,Blinky,Avant Gaming,Avant Gaming,Avant Garde | Avant Gaming,wildcard,OPL,1963.3666666666663,58,29.0,2017-06-11 00:00:00+00:00,2018-03-23 00:00:00+00:00,2017|2018,0.0,0.0,0.0,1963.3666666666663,58.0,29.0,0.5
player::ceres,team::avantgaming,Ceres,Avant Gaming,Avant Gaming,Avant Garde | Avant Gaming,wildcard,OPL,983.7333333333332,30,15.0,2017-06-11 00:00:00+00:00,2017-08-25 00:00:00+00:00,2017,0.0,0.0,0.0,983.7333333333332,30.0,15.0,0.5
player::jayke,team::avantgaming,Jayke,Avant Gaming,Avant Gaming,Avant Garde | Avant Gaming,wildcard,OPL,2713.4166666666665,83,38.0,2017-06-11 00:00:00+00:00,2018-08-17 00:00:00+00:00,2017|2018,0.0,0.0,0.0,2713.4166666666665,83.0,38.0,0.4578313253012048
player::sybol,team::avantgaming,Sybol,Avant Gaming,Avant Gaming,Avant Garde | Avant Gaming,wildcard,OPL,1274.3,39,20.0,2017-06-11 00:00:00+00:00,2019-06-14 00:00:00+00:00,2017|2019,0.0,0.0,0.0,1274.3,39.0,20.0,0.5128205128205128
player::triple,team::avantgaming,Triple,Avant Gaming,Avant Gaming,Avant Garde | Avant Gaming,wildcard,OPL,983.7333333333332,30,15.0,2017-06-11 00:00:00+00:00,2017-08-25 00:00:00+00:00,2017,0.0,0.0,0.0,983.7333333333332,30.0,15.0,0.5
player::frae,team::avantgaming,Frae,Avant Gaming,Avant Gaming,Avant Garde | Avant Gaming,wildcard,OPL,1729.6833333333332,53,23.0,2018-01-20 00:00:00+00:00,2018-08-17 00:00:00+00:00,2018,0.0,0.0,0.0,1729.6833333333332,53.0,23.0,0.4339622641509434
player::only-jordan-middleton,team::avantgaming,Only (Jordan Middleton),Avant Gaming,Avant Gaming,Avant Garde | Avant Gaming,wildcard,OPL,979.6333333333332,28,14.0,2018-01-20 00:00:00+00:00,2018-03-23 00:00:00+00:00,2018,0.0,0.0,0.0,979.6333333333332,28.0,14.0,0.5
player::pabu,team::avantgaming,Pabu,Avant Gaming,Avant Gaming,Avant Garde | Avant Gaming,wildcard,OPL,1729.6833333333332,53,23.0,2018-01-20 00:00:00+00:00,2018-08-17 00:00:00+00:00,2018,0.0,0.0,0.0,1729.6833333333332,53.0,23.0,0.4339622641509434
